Variable	varimp	roc	gene
MEF2D	0.0561733414978269	5.70065832141281	SFTPC
MEIS1	0.0507661555258487	7.08456853360791	SFTPC
MEIS2	0.0910742173990047	0.0273525338018662	SFTPC
MEIS3	0.119517845352883	3.76415267574406	SFTPC
MEOX1	0.0946545283299861	0.596078581237844	SFTPC
MEOX2	0.207137689517602	3.94479511144718	SFTPC
MESP1	0.129718179534641	16.4101474188477	SFTPC
MESP2	0.0827877808440812	7.38797035892147	SFTPC
MGA	0.0769968754001788	7.479125500963	SFTPC
MITF	0.0830760584840283	6.93009694673535	SFTPC
MIXL1	0.0747320743167188	7.72558142602838	SFTPC
MKX	0.0896101898041075	2.16012756459672	SFTPC
MLX	0.0784097447178858	15.0070866198535	SFTPC
MLXIP	0.093020567128202	2.11162066918599	SFTPC
MLXIPL	0.114303936321325	25.0971487522793	SFTPC
MNT	0.102043590323549	11.0872636937469	SFTPC
MNX1	0.0710115763184221	12.5865950007769	SFTPC
MSANTD1	0.0960586306245618	2.1719579642685	SFTPC
MSANTD3	0.0667798765819586	3.56824251025948	SFTPC
MSANTD4	0.0642673178308409	8.73082742019066	SFTPC
MSC	0.0890867005632363	6.28994559179849	SFTPC
MSX1	0.108582488434406	7.4071846575293	SFTPC
MSX2	0.133885241553374	2.62715044268312	SFTPC
MTERF1	0.0857258811019211	7.18751563913389	SFTPC
MTERF2	0.0568803113094574	3.6421035960073	SFTPC
MTERF3	0.0951012372874983	6.76298806128195	SFTPC
MTERF4	0.084937165078896	6.27758000615603	SFTPC
MTF1	0.0609076103520768	6.9452188485392	SFTPC
MTF2	0.0900037373073426	6.30824431023241	SFTPC
MXD1	0.0834580106750383	12.7095947534787	SFTPC
MXD3	0.0764354340393566	0.540709890660155	SFTPC
MXD4	0.159818752889971	7.6049399117862	SFTPC
MXI1	0.0663333912672183	1.68334757980669	SFTPC
MYB	0.109331134434007	1.19352264878199	SFTPC
MYBL1	0.0669570368503269	6.54502204431454	SFTPC
MYBL2	0.161879243267385	7.83293705889322	SFTPC
MYC	0.0834652963566714	7.41731199573711	SFTPC
MYCL	0.0345651541669741	14.3960349798457	SFTPC
MYCN	0.0806262108312155	1.57810186883077	SFTPC
MYF6	0.0677569833124592	0.795688335168245	SFTPC
MYNN	0.132282532469617	6.60404972178443	SFTPC
MYOD1	0.0814994041951942	0.711566339253582	SFTPC
MYOG	0.0822740808200455	0.306189718936224	SFTPC
MYPOP	0.0842507710170257	3.28260103617328	SFTPC
MYRF	0.129380466240896	6.84693271714911	SFTPC
MYRFL	0.0662883516666315	0.787798943382482	SFTPC
MYSM1	0.124295430479743	8.48645553439922	SFTPC
MYT1	0.0955129136061553	7.55863726473167	SFTPC
MYT1L	0.0602765511362066	0.760291162505185	SFTPC
MZF1	0.111470648694616	4.22745446514485	SFTPC
NACC2	0.0750053339437553	4.788304279058	SFTPC
NAIF1	0.0808707948266611	14.3744735447679	SFTPC
NANOG	0.0771147944207164	3.24368080936169	SFTPC
NANOGP8	0.0822183994675072	2.81113102447523	SFTPC
NCOA1	0.0778331673014579	4.47442547637548	SFTPC
NCOA2	0.0786837052965992	7.3201469377943	SFTPC
NCOA3	0.0851859700661955	4.25274464590641	SFTPC
NEUROD1	0.0873338092454817	1.34775262075049	SFTPC
NEUROD2	0.0581991604114358	0.464946188445764	SFTPC
NEUROD4	0.0612507055461047	0.165501519665316	SFTPC
NEUROD6	0.0875498172663214	0.89139593827276	SFTPC
NEUROG1	0.0885854336884286	2.80186547626996	SFTPC
NEUROG3	0.0502545018471741	4.15525035369575	SFTPC
NFAT5	0.0763841988505969	0.774975462219772	SFTPC
NFATC1	0.0996083241446737	1.34006557734184	SFTPC
NFATC2	0.0940634291116375	0.756893307386141	SFTPC
NFATC3	0.0790235112529756	14.9118415511365	SFTPC
NFATC4	0.0910230731248152	4.83569444127991	SFTPC
NFE2	0.107090370762689	1.25407541036166	SFTPC
NFE2L1	0.0977894444074643	10.2302869459583	SFTPC
NFE2L2	0.0739249803176959	0.640834098425452	SFTPC
NFE2L3	0.0901865639798506	0.211840424231876	SFTPC
NFE4	0.116331873982774	0.216708636911247	SFTPC
NFIA	0.107183898484517	0.512978454323871	SFTPC
NFIB	0.0772736318038325	3.78337817193647	SFTPC
NFIC	0.0890788107970932	7.8027719287577	SFTPC
NFIL3	0.0693600379621195	4.46802626917467	SFTPC
NFIX	0.0894803021476852	7.48428884387886	SFTPC
NFKB1	0.115681853672262	2.65497155572736	SFTPC
NFKB2	0.081413597108416	7.17026940376128	SFTPC
NFX1	0.122749406926179	16.1887492200217	SFTPC
NFXL1	0.125952665988224	7.75568364903743	SFTPC
NFYA	0.0891601507314638	2.67719095456971	SFTPC
NFYB	0.0938216687443368	4.68215688031634	SFTPC
NFYC	0.0867328758458968	10.6001260112369	SFTPC
NHLH1	0.0614983653811516	6.17986367447845	SFTPC
NHLH2	0.178797004198711	18.5359851342401	SFTPC
NKRF	0.0835811686873559	1.30875920645546	SFTPC
NKX1_1	0.0804237572228459	1.27355731362944	SFTPC
NKX1_2	0.0703836631679251	2.17352642501552	SFTPC
NKX2_1	21.5859248342095	30.8987318897477	SFTPC
NKX2_2	0.0790463745697079	0.0409356666155031	SFTPC
NKX2_3	0.0813965115467552	2.62697008064503	SFTPC
NKX2_4	0.0790463745697079	4.56555680025299	SFTPC
NKX2_5	0.0851393022286361	0.125737857390033	SFTPC
NKX2_8	0.0570553717569503	6.14338454054407	SFTPC
NKX3_1	0.104522727960599	1.9556396229094	SFTPC
NKX3_2	0.0778707252540413	1.58354868509654	SFTPC
NKX6_1	0.0802876262914239	0.17201202612651	SFTPC
NKX6_2	0.0778395831950442	1.12079253767811	SFTPC
NKX6_3	0.0782029377461607	1.12189967108948	SFTPC
NME2	0.337551970883626	6.17551971974281	SFTPC
NOTO	0.0778530464331838	0.747313396910348	SFTPC
NPAS1	0.048456216709212	10.3399478862835	SFTPC
NPAS2	0.0732288595789143	10.0704944699644	SFTPC
NPAS3	0.0898547604785208	1.45170020818189	SFTPC
NPAS4	0.0848559223089579	1.61924798283429	SFTPC
NR0B1	0.0638871863842934	2.61343903956715	SFTPC
NR1D1	0.0840464837403448	0.00618720549262704	SFTPC
NR1D2	0.0737355897925153	6.2354441746457	SFTPC
NR1H2	0.163628345890652	11.5876535940287	SFTPC
NR1H3	0.112850717052412	0.596714109057192	SFTPC
NR1H4	0.166330351901558	4.1094350057989	SFTPC
NR1I2	0.0862030020407607	1.25237040709946	SFTPC
NR1I3	0.0825359709637591	1.1797167260474	SFTPC
NR2C1	0.0818498153038872	7.36433014453148	SFTPC
NR2C2	0.0801924938375367	3.97589913599859	SFTPC
NR2E1	0.0845616070673773	2.51875249006504	SFTPC
NR2E3	0.0836633912437401	6.79740535389014	SFTPC
NR2F1	0.0818594298367637	5.35485837285911	SFTPC
NR2F2	0.0855849688754506	4.51858537190007	SFTPC
NR2F6	0.0770492684915915	9.70790996330993	SFTPC
NR3C1	0.0782511713502994	1.64179453699401	SFTPC
NR3C2	0.0724954354860857	10.0868619003385	SFTPC
NR4A1	0.1186177361574	0.793568062420953	SFTPC
NR4A2	0.0775956051887949	1.07266445921461	SFTPC
NR4A3	0.0970657933374269	5.9851580717392	SFTPC
NR5A1	0.065388460934395	6.8338282166318	SFTPC
NR5A2	0.066595245213956	0.902739340548168	SFTPC
NR6A1	0.0534065879855256	10.2733842678256	SFTPC
NRF1	0.129504068709361	7.00178767712794	SFTPC
NRL	0.112630461324325	11.4834992409153	SFTPC
OLIG1	0.0802340739955074	0.541141190860595	SFTPC
OLIG2	0.103264071940938	4.94959789913746	SFTPC
ONECUT1	0.0852378357367341	0.151582436997979	SFTPC
ONECUT2	0.0867304491965399	1.74649922407819	SFTPC
ONECUT3	0.0727663666145128	0.769195965429177	SFTPC
OSR1	0.0946204264027083	1.52018805644567	SFTPC
OSR2	0.116910136998212	1.78016354787564	SFTPC
OTP	0.0796605816511757	0.714693170605596	SFTPC
OTX1	0.0669306724827497	2.05253741026262	SFTPC
OTX2	0.0788588957396006	0.44312236711864	SFTPC
OVOL1	0.0863160797976212	14.7570244424023	SFTPC
OVOL2	0.084632045243002	15.4721522344353	SFTPC
OVOL3	0.0637712032831094	2.2331485423212	SFTPC
PA2G4	0.0932527404914267	6.51806380468876	SFTPC
PATZ1	0.10017728770778	14.0591292800537	SFTPC
PAX1	0.073426500893635	0.892692126753941	SFTPC
PAX2	0.0738731396138436	1.68264895559317	SFTPC
PAX3	0.0819704834693367	0.926447317897923	SFTPC
PAX5	0.0989034416382442	4.46637935477373	SFTPC
PAX6	0.0868790415331946	1.32017733229066	SFTPC
PAX7	0.070351577248636	1.54042863237622	SFTPC
PAX8	0.10565822203699	6.13635922516353	SFTPC
PAX9	0.072426223086489	2.13088097349678	SFTPC
PBX1	0.0820399987831184	2.12629117873315	SFTPC
PBX2	0.0732241456289833	1.05181085241242	SFTPC
PBX3	0.10454151077483	5.70208484723255	SFTPC
PBX4	0.0760967829859975	1.86287015788124	SFTPC
PCGF2	0.0832302216112886	2.36812664958792	SFTPC
PCGF6	0.0861140839416463	7.17391986848551	SFTPC
PEG3	0.124598987938495	0.0645067277386103	SFTPC
PGR	0.0793004919199114	9.43394310043116	SFTPC
PHF1	0.101506756491552	2.3754702993576	SFTPC
PHF19	0.149395045183153	3.75001705484476	SFTPC
PHF20	0.102343051987444	0.451703181894975	SFTPC
PHF21A	0.100063164039066	4.33108290502294	SFTPC
PHOX2A	0.076637504478665	1.04261259016774	SFTPC
PIN1	0.0762453318042535	8.79882521560025	SFTPC
PITX1	0.0675960802944451	1.30993952358444	SFTPC
PITX2	0.0479807334429941	1.95483401062296	SFTPC
PITX3	0.0829477247467574	2.69354036879055	SFTPC
PKNOX1	0.0992116755714947	1.05820115105277	SFTPC
PKNOX2	0.124942246744071	6.46368741711268	SFTPC
PLAG1	0.102404283735841	5.39914493370875	SFTPC
PLAGL1	0.0921201162631845	5.58076433417813	SFTPC
PLAGL2	0.137860120744316	17.3189385908951	SFTPC
PLSCR1	0.103095101485053	3.0282700446661	SFTPC
POGK	0.0929676984290546	15.1806861848217	SFTPC
POU1F1	0.113148326347664	4.23762011556544	SFTPC
POU2AF1	0.0863042346480553	3.94531737201497	SFTPC
POU2F1	0.0876062843000073	4.53344654905932	SFTPC
POU2F2	0.11954428642278	4.04916607813801	SFTPC
POU2F3	0.868124523556168	25.0560975377627	SFTPC
POU3F1	0.0986106998260294	3.20817052221073	SFTPC
POU3F2	0.097058483683713	0.268719716235428	SFTPC
POU3F3	0.0711731578707426	0.35154859663861	SFTPC
POU3F4	0.0830312801377558	2.99990295379363	SFTPC
POU4F1	0.0713970599180117	2.7215308221877	SFTPC
POU4F2	0.074295005731154	0.0736395370055311	SFTPC
POU4F3	0.071886960006085	2.02688700541536	SFTPC
POU5F1	0.0880623847440371	3.13423922538067	SFTPC
POU5F1B	0.0999982098674788	8.91847754136655	SFTPC
POU5F2	0.0924611818213451	7.38355020214245	SFTPC
POU6F1	0.0807059292720667	4.57097993276136	SFTPC
POU6F2	0.0676442745105323	1.52072550859318	SFTPC
PPARA	0.080835987524098	9.9877417839251	SFTPC
PPARD	0.0743261239596976	2.75374839749901	SFTPC
PPARG	0.150543368935715	12.0975269147162	SFTPC
PRDM1	0.0799923273792968	4.52286880709671	SFTPC
PRDM10	0.0942374475504234	1.6703609815567	SFTPC
PRDM12	0.0840605191242516	4.71307903151968	SFTPC
PRDM13	0.0780621891145782	0.518824948505745	SFTPC
PRDM15	0.0846167930594574	1.30312416943038	SFTPC
PRDM16	0.160110384920783	13.1666848215719	SFTPC
PRDM2	0.0832020846497862	6.17084839586808	SFTPC
PRDM4	0.0855136892108355	9.53593276926107	SFTPC
PRDM5	0.0961493194431643	4.4659723201046	SFTPC
PRDM6	0.0695063453882948	2.98888819289442	SFTPC
PRDM8	0.0842618479261605	4.51834430387436	SFTPC
PREB	0.159506527267417	5.33635347858322	SFTPC
PRMT3	0.0744007658300623	9.4796958275507	SFTPC
PROX1	0.0794503786594152	10.0489932182356	SFTPC
PROX2	0.08294662728735	4.06694165508202	SFTPC
PRR12	0.160067546947829	9.69496336061312	SFTPC
PRRX1	0.112534038101471	8.14714126445698	SFTPC
PRRX2	0.109091673456664	8.28292395924908	SFTPC
PTF1A	0.0820677194099129	0.117997103369432	SFTPC
PURA	0.0809343513520367	0.141906243102411	SFTPC
PURB	0.124470159293767	0.944004376053037	SFTPC
PURG	0.116981318581809	5.26598238679608	SFTPC
RAG1	0.101560121969393	5.05131315977099	SFTPC
RARA	0.0869482369640836	2.39889368235303	SFTPC
RARB	0.0778535107361804	2.95989343947047	SFTPC
RARG	0.102611729889106	0.206384648489721	SFTPC
RAX	0.0792523932384631	0.803815249486204	SFTPC
RAX2	0.0725875274975349	0.000473707813152388	SFTPC
RBAK	0.0822831177694689	5.02424551932959	SFTPC
RBCK1	0.0847758404668539	1.80800815477512	SFTPC
RBPJ	0.103622659889262	4.41439569283238	SFTPC
RBPJL	0.0715171020413079	5.51875682770059	SFTPC
RBSN	0.0781095770925386	6.96173799761621	SFTPC
REL	0.0794240663016957	0.729260548959637	SFTPC
RELA	0.0779543087692627	2.93442309927207	SFTPC
RELB	0.0718126013599096	3.71156736410135	SFTPC
REPIN1	0.0714167126679268	11.9527543573396	SFTPC
REST	0.0821621229165555	7.53057411428855	SFTPC
REXO4	0.0789960355510131	7.02852348332614	SFTPC
RFX1	0.0809823268151887	7.13656018847441	SFTPC
RFX2	0.0764811047568593	2.22836636602324	SFTPC
RFX3	0.137460265521014	2.20265241312922	SFTPC
RFX4	0.103969567808167	9.53580633876524	SFTPC
RFX5	0.0908086461569875	9.2265312927728	SFTPC
RFX6	0.0780418561637626	3.87802679404377	SFTPC
RFX7	0.073055061428257	8.87705867514151	SFTPC
RFX8	0.0746727454398708	1.09066870141659	SFTPC
RHOXF1	0.0691902478879788	0.916281094454219	SFTPC
RHOXF2	0.0779894601944856	0.403545682308637	SFTPC
RHOXF2B	0.0824766882616497	1.0280648559015	SFTPC
RLF	0.074901814396373	3.36015268443623	SFTPC
RORA	0.0895906789439691	4.19873745139182	SFTPC
RORB	0.103039429231939	16.444969103072	SFTPC
RORC	0.080726305443171	13.4895709215221	SFTPC
RREB1	0.0729494360918707	13.2163374149203	SFTPC
RUNX1	0.0703261959586019	3.94731532298409	SFTPC
RUNX2	0.0862604397423417	1.38849944439131	SFTPC
RUNX3	0.110426869243166	2.09537642564162	SFTPC
RXRA	0.0856860964364823	13.1605384112354	SFTPC
RXRB	0.0874623987993765	2.24559635059851	SFTPC
RXRG	0.0752360118217696	7.07269843712052	SFTPC
SAFB	0.0865423050998719	2.42186149622136	SFTPC
SAFB2	0.0640909458350508	0.103471252643952	SFTPC
SALL1	0.0547994101885297	0.581567843741489	SFTPC
SALL2	0.119963156966705	13.3785897349266	SFTPC
SALL3	0.077661641262342	0.0929052109633818	SFTPC
SALL4	0.0663030646735997	2.12209892988689	SFTPC
SATB1	0.112176514973124	3.86556384587785	SFTPC
SATB2	0.128778509032118	3.49812429556373	SFTPC
SCMH1	0.0830952619817839	1.45661731687791	SFTPC
SCML4	0.077925780346869	1.41358663880825	SFTPC
SCRT1	0.0693367067128162	2.54402334320183	SFTPC
SCRT2	0.0692829407007273	0.00568230260521611	SFTPC
SCX	0.111490046073617	0.966658289615595	SFTPC
SEBOX	0.0822168338346476	4.03243690300127	SFTPC
SETBP1	0.0740088128645258	6.01669057231182	SFTPC
SETDB1	0.0839292794963082	12.4346112095758	SFTPC
SETDB2	0.0948826138088789	9.6814042347019	SFTPC
SGSM2	0.0922572012618888	1.13357718767862	SFTPC
SHOX	0.0526745952152767	0.937786628686529	SFTPC
SHOX2	0.11787000382111	4.84139830023106	SFTPC
SIM1	0.0853381049621621	0.181108808091072	SFTPC
SIM2	0.192974363471728	9.15335651362596	SFTPC
SIX1	0.0714944320922783	2.44430783389154	SFTPC
SIX2	0.0514140615034816	1.3912261887354	SFTPC
SIX3	0.106234182894522	1.64666322744775	SFTPC
SIX4	0.096435421306368	3.89690886740592	SFTPC
SIX5	0.0780938686807135	4.34658665630523	SFTPC
SIX6	0.0768401849467507	1.23913234964769	SFTPC
SKI	0.0899448962183154	2.88500375802238	SFTPC
SKIL	0.0821371193006035	3.19157748718169	SFTPC
SKOR1	0.0889994511723992	9.0063551174849	SFTPC
SLC2A4RG	0.120573653966507	2.01943253525876	SFTPC
SMAD1	0.0682520818151368	5.86169207776679	SFTPC
SMAD3	0.0905253580076524	4.02434910732397	SFTPC
SMAD4	0.0979354462400091	6.41539009646534	SFTPC
SMAD5	0.0749714235516827	2.36878620174632	SFTPC
SMAD9	0.0759337486616754	0.040576693281957	SFTPC
SMYD3	0.0891610595736731	10.0266248614894	SFTPC
SNAI1	0.0978639897652327	3.07796616666087	SFTPC
SNAI2	0.11580168995655	4.3493039866252	SFTPC
SNAI3	0.0858449330512033	6.58569297985981	SFTPC
SNAPC2	0.123866947754623	5.82480722223822	SFTPC
SNAPC4	0.0743767886409771	5.19310409536481	SFTPC
SNAPC5	0.0987039449659392	9.70712995412661	SFTPC
SOHLH1	0.0839363759979016	1.26936802995592	SFTPC
SOHLH2	0.0705256282715847	2.94064033442794	SFTPC
SON	0.0775272693216721	12.4135501861733	SFTPC
SOX1	0.0708408155010943	0.642057915171203	SFTPC
SOX11	0.0838788566538555	0.180542203331718	SFTPC
SOX12	0.0913435010585393	3.11120288202067	SFTPC
SOX13	0.0830924931405784	0.0988772549094577	SFTPC
SOX14	0.0848147568198259	2.57358602231674	SFTPC
SOX15	0.0765602912324077	1.66269155651243	SFTPC
SOX17	0.0774443470610513	0.161795191263824	SFTPC
SOX18	0.0751937485636368	3.93185872142351	SFTPC
SOX2	0.0801114121013482	0.772991050046505	SFTPC
SOX21	0.0861320713342584	1.21272626464209	SFTPC
SOX3	0.073333722916252	0.508559824876038	SFTPC
SOX30	0.0880535105859815	5.25487142854581	SFTPC
SOX4	0.0837141277941317	4.92644143606955	SFTPC
SOX5	0.0820764822943476	1.76821847727895	SFTPC
SOX6	0.0755958787218509	1.14335751863721	SFTPC
SOX7	0.0497472154267703	8.56807115858447	SFTPC
SOX8	0.0831617342205883	6.37645595818031	SFTPC
SOX9	0.0781997456654582	11.2345030619024	SFTPC
SP1	0.0621027894755406	8.02234764670798	SFTPC
SP100	0.0832759774711653	1.70362807234077	SFTPC
SP110	0.0736793388690909	2.46156346990098	SFTPC
SP140	0.0789041464082169	4.94884473017274	SFTPC
SP140L	0.0613894128711416	1.39906981953358	SFTPC
SP2	0.140571212694783	10.1396862781261	SFTPC
SP3	0.073968163295032	1.19441054817978	SFTPC
SP4	0.0850198440508262	5.08664828564803	SFTPC
SP5	0.0901860016283064	15.6143279277452	SFTPC
SP6	0.0738722944872326	3.76344608893187	SFTPC
SP7	0.0817168647479376	0.0769041224421977	SFTPC
SP8	0.0812688193730253	0.103342812988504	SFTPC
SPDEF	0.159212789326656	13.7660467253611	SFTPC
SPEN	0.0804301994692543	2.46181519444597	SFTPC
SPI1	0.0905628024826611	9.40778820735014	SFTPC
SPIB	0.0896180180598337	1.12439588165364	SFTPC
SPIC	0.07807963175799	2.08328702681393	SFTPC
SRCAP	0.0786946927133388	11.3156784897294	SFTPC
SREBF1	0.0821829445566343	13.9165333338125	SFTPC
SREBF2	0.132916667491321	18.6788973512604	SFTPC
SRF	0.075707164243885	3.23642768230835	SFTPC
SRY	0.0857510030494569	3.70139621497767	SFTPC
ST18	0.171611447555619	6.9541797894383	SFTPC
STAT1	0.114049754416449	2.32717882302954	SFTPC
STAT2	0.0820755469687413	1.16719712414199	SFTPC
STAT3	0.0593572542255167	5.77733248525506	SFTPC
STAT4	0.151428037153375	8.13442905408	SFTPC
STAT5A	0.0959164680887047	3.22753814739371	SFTPC
STAT5B	0.0848335657949987	1.50532066966288	SFTPC
STAT6	0.0873263067496016	5.29883577931836	SFTPC
T	0.103578744885594	0.473848249001186	SFTPC
TAL1	0.0834127902665633	0.974127871559279	SFTPC
TAL2	0.0866589897149288	4.46682779198759	SFTPC
TBP	0.0790578002885973	12.1457246401706	SFTPC
TBPL1	0.0918925020378891	0.107957683720766	SFTPC
TBPL2	0.091388426414895	0.76501040494846	SFTPC
TBR1	0.0825970524057818	2.85398550198417	SFTPC
TBX1	0.0973896747861182	2.68849031160183	SFTPC
TBX10	0.0888213547035554	1.00012821651486	SFTPC
TBX15	0.0968342195630077	1.12724910037586	SFTPC
TBX18	0.0735514661173986	2.21708154132181	SFTPC
TBX19	0.118943745265032	10.1579920599745	SFTPC
TBX2	0.1709896124035	5.36559172219872	SFTPC
TBX20	0.0785869718222477	0.822424128972494	SFTPC
TBX21	0.0913297437764374	5.1261989779639	SFTPC
TBX22	0.103624452745337	3.34165640688098	SFTPC
TBX3	0.083813655546624	6.47250340410135	SFTPC
TBX4	0.069001131853635	4.82210072881003	SFTPC
TBX5	0.0748145031211709	1.80536231495947	SFTPC
TBX6	0.201338819616914	2.71317077355205	SFTPC
TCF12	0.0757591562236435	0.34443674473989	SFTPC
TCF15	0.0821396863101892	5.84011326267144	SFTPC
TCF20	0.0700807360940478	10.9448839132962	SFTPC
TCF21	0.0777281073352814	3.7264235721834	SFTPC
TCF23	0.0779199530710663	0.931264420830813	SFTPC
TCF24	0.0604486903164462	0.443970398557022	SFTPC
TCF3	0.0791881201860791	3.14501669100908	SFTPC
TCF4	0.0799383609381978	5.80203708455965	SFTPC
TCF7	0.0881283908751296	3.25286106024	SFTPC
TCF7L1	0.0918882473960794	7.4849978248342	SFTPC
TCF7L2	0.121384861612866	3.91430535857416	SFTPC
TCFL5	0.079852957114702	5.93613200102449	SFTPC
TEAD1	0.0599530671438361	6.38882837912652	SFTPC
TEAD2	0.0697480770589833	5.01665844140098	SFTPC
TEAD3	0.0848943291487634	3.1271352150893	SFTPC
TEAD4	0.0765203837825139	1.23022049031626	SFTPC
TEF	0.126395493272223	8.5082185229648	SFTPC
TERB1	0.0809661720126903	6.5397449005973	SFTPC
TERF1	0.0906565226520923	5.03559637110206	SFTPC
TERF2	0.107377313568646	7.92732030489262	SFTPC
TET1	0.100442348116842	6.1734073573501	SFTPC
TET2	0.0897055192952933	1.98852004051392	SFTPC
TET3	0.119910842365634	13.9825893296244	SFTPC
TFAP2A	0.104389843504863	0.458585394619482	SFTPC
TFAP2B	0.118899715836495	5.67348269634314	SFTPC
TFAP2C	0.133013028832188	22.4577451585618	SFTPC
TFAP2E	0.1373758889271	6.43480449325841	SFTPC
TFAP4	0.0915702427169308	6.73282948057364	SFTPC
TFCP2	0.0693949106237229	7.52255730794329	SFTPC
TFCP2L1	0.752110506382346	31.5337095167321	SFTPC
TFDP1	0.0625649240426993	3.98488770222967	SFTPC
TFDP2	0.123922970488084	9.14745212419695	SFTPC
TFE3	0.0776350590046593	1.51561446740384	SFTPC
TFEB	0.100286364494384	0.805714640028796	SFTPC
TFEC	0.0641685661357626	10.8977093608014	SFTPC
TGIF1	0.0587742397883484	4.92371327968194	SFTPC
TGIF2	0.0757372470221475	0.740316619345672	SFTPC
THAP1	0.113139518809113	6.92428230683524	SFTPC
THAP10	0.0785998596362124	5.92495560947046	SFTPC
THAP11	0.105819944764207	12.067579992778	SFTPC
THAP12	0.0872850586214104	7.85163219536118	SFTPC
THAP2	0.138731359695046	2.24140039621729	SFTPC
THAP3	0.0692824281077199	0.50687193424235	SFTPC
THAP4	0.0853487527918141	10.0230040047855	SFTPC
THAP5	0.0795476287208301	2.1455437058939	SFTPC
THAP6	0.100913271525691	7.15282966436453	SFTPC
THAP7	0.0759857918362615	10.669245074569	SFTPC
THAP8	0.114844381431509	7.85485466224508	SFTPC
THAP9	0.0669841494988421	3.16384044449066	SFTPC
THRA	0.0696393037143909	8.59970094597014	SFTPC
THRB	0.0644736314627552	4.74295916928635	SFTPC
THYN1	0.149773738290328	6.3183725140058	SFTPC
TIGD1	0.151818256966809	6.33412636359196	SFTPC
TIGD2	0.0752298328308252	10.8323954771655	SFTPC
TIGD3	0.0721680248943163	7.2345229109276	SFTPC
TIGD4	0.12514338371777	1.98807949675376	SFTPC
TIGD5	0.0794097285360962	13.5207059546663	SFTPC
TIGD6	0.0804497728190213	11.1078661693574	SFTPC
TIGD7	0.0779137296711699	1.12482395570859	SFTPC
TLX1	0.0853571816245035	0.599096484049528	SFTPC
TLX2	0.0888606053082744	6.09581848697464	SFTPC
TLX3	0.0798824180036718	1.20701712402877	SFTPC
TMF1	0.0740187422950194	3.42059904592638	SFTPC
TOPORS	0.115112939287599	1.72044252723569	SFTPC
TP53	0.167161080635841	10.2028500265788	SFTPC
TP63	0.091521185434006	2.71872261918939	SFTPC
TP73	0.0606433756564669	0.70638013532013	SFTPC
TPRX1	0.0714973884368709	1.14443217327944	SFTPC
TRAFD1	0.148431109488286	5.27781958072607	SFTPC
TRERF1	0.0931131371112625	1.5028842088612	SFTPC
TRPS1	0.108173515461523	7.06806425659851	SFTPC
TSC22D1	0.0894138624163982	4.49267693260148	SFTPC
TSHZ1	0.085163185263611	1.74055210607567	SFTPC
TSHZ2	0.0545122473491226	7.42318236781285	SFTPC
TSHZ3	0.0938542021751478	7.64570570259272	SFTPC
TTF1	0.0762137696782213	7.51988363065658	SFTPC
TWIST1	0.0763820125251095	4.8080068212057	SFTPC
TWIST2	0.0710902324532396	6.4577468468486	SFTPC
UBP1	0.0801784781380647	8.01478989729181	SFTPC
UNCX	0.0877630983839512	1.18994986851604	SFTPC
USF1	0.0916001274702031	0.928139298813215	SFTPC
USF2	0.0989521272447928	9.39585528637253	SFTPC
USF3	0.0792703579741964	7.21384337209783	SFTPC
VAX1	0.0790245766168711	0.902975494042251	SFTPC
VAX2	0.0629364374186269	0.673255130019802	SFTPC
VDR	0.0957775150084627	13.254414701847	SFTPC
VENTX	0.0865623611874859	9.69646101606064	SFTPC
VEZF1	0.0575377329150464	8.94358741735968	SFTPC
VSX1	0.0786046895260569	0.842774120603344	SFTPC
VSX2	0.0812924250679689	6.46209382343609	SFTPC
WIZ	0.0713089092818116	6.19988525972657	SFTPC
WT1	0.090717635701143	1.85852096124022	SFTPC
XBP1	0.170972090830802	17.9011538494913	SFTPC
XPA	0.096494559928538	5.56524921110461	SFTPC
YBX1	0.0912073081181384	5.56325014742635	SFTPC
YBX2	0.066973932448097	5.12159638589271	SFTPC
YBX3	0.0793401644390492	5.5982330401981	SFTPC
YY1	0.0860045470400341	5.62044866174523	SFTPC
YY2	0.0558414220931325	1.10888243150099	SFTPC
ZBED1	0.0791933116132986	12.3665369891649	SFTPC
ZBED2	0.0851335877407685	9.91155028389576	SFTPC
ZBED3	0.0816231175815102	17.6791365534628	SFTPC
ZBED4	0.087398891763959	9.4148031894766	SFTPC
ZBED5	0.0829046462986351	5.17013292198014	SFTPC
ZBED6	0.0811373436882168	0.373887376166863	SFTPC
ZBED9	0.0264747936413571	14.5329437381517	SFTPC
ZBTB1	0.0934443676093998	3.89329670294216	SFTPC
ZBTB10	0.0843313645120796	6.03209065493255	SFTPC
ZBTB11	0.0856489037586928	4.1644696517527	SFTPC
ZBTB12	0.0824364363685771	6.8239649711384	SFTPC
ZBTB14	0.0614619978791035	9.52248523508307	SFTPC
ZBTB16	0.080591998456648	6.13999772493478	SFTPC
ZBTB17	0.110733019072542	3.01304620556348	SFTPC
ZBTB18	0.0793800371641036	14.1528579768105	SFTPC
ZBTB2	0.0943175887734079	6.74950600389303	SFTPC
ZBTB20	0.0969003434161662	3.96901239444888	SFTPC
ZBTB21	0.082287272536122	0.0469557172098059	SFTPC
ZBTB22	0.382365221848092	19.2444047431601	SFTPC
ZBTB24	0.0719470955542839	16.8173067903584	SFTPC
ZBTB25	0.134409835934511	3.19517986179012	SFTPC
