minsplit,maxdepth,CP,nsplit,rel error,xerror,xstd
35,35,0.0109316456393027,6,0.24276682827118,0.363251759551321,0.0445825603260882
36,35,0.01,9,0.21016683790222,0.322109776507463,0.0290428518907293
37,35,0.01,9,0.21016683790222,0.33435674799302,0.0275993668899581
38,35,0.01,9,0.21016683790222,0.323610230297489,0.0311750975166927
39,35,0.01,9,0.21016683790222,0.352432365606586,0.0315720767707135
40,35,0.01,9,0.21016683790222,0.3365008606493,0.0308753319042577
20,36,0.0108654833319461,7,0.231835182631877,0.342046650191922,0.0417544882140014
21,36,0.01,9,0.21016683790222,0.331962514988683,0.026531899535309
22,36,0.0108028613977113,8,0.220969699299931,0.339971886436457,0.0353603550649391
23,36,0.0108028613977113,8,0.220969699299931,0.355525719621011,0.0471218097588435
24,36,0.0108654833319461,7,0.231835182631877,0.376462188698531,0.0483465633841796
25,36,0.0108654833319461,7,0.231835182631877,0.360803582098088,0.0436278069395876
26,36,0.0108654833319461,7,0.231835182631877,0.349262117246286,0.0436307018967316
27,36,0.0108654833319461,7,0.231835182631877,0.315466399963864,0.0314419549573561
28,36,0.01,9,0.21016683790222,0.326378243811549,0.0329737159227315
29,36,0.01,9,0.21016683790222,0.319433036502546,0.0411580706742008
30,36,0.0108654833319461,7,0.231835182631877,0.35360028546257,0.0463818762525605
31,36,0.0108654833319461,7,0.231835182631877,0.342480514255095,0.0432468559881536
32,36,0.01,9,0.21016683790222,0.331884133666645,0.0309076045584305
33,36,0.0108654833319461,7,0.231835182631877,0.335811044615073,0.0300393225053061
34,36,0.0108028613977113,8,0.220969699299931,0.331034532722147,0.0299002498325722
35,36,0.0108654833319461,7,0.231835182631877,0.346420373163374,0.0327702900334077
36,36,0.01,9,0.21016683790222,0.332355662820056,0.0347333892479877
37,36,0.0108654833319461,7,0.231835182631877,0.340347543441786,0.0350569321986167
38,36,0.0108654833319461,7,0.231835182631877,0.331388679693874,0.0312818134354136
39,36,0.0108654833319461,7,0.231835182631877,0.343883997083786,0.0354949775190685
40,36,0.01,9,0.21016683790222,0.336043471470043,0.0308163760316306
20,37,0.01,9,0.21016683790222,0.3438750572891,0.0380207791864263
21,37,0.0108654833319461,7,0.231835182631877,0.33588848848384,0.0333653900068358
22,37,0.0108654833319461,7,0.231835182631877,0.382713305819509,0.0523626007839189
23,37,0.01,9,0.21016683790222,0.322190313055565,0.0278794837101462
24,37,0.01,9,0.21016683790222,0.345893154945955,0.0288155550814382
25,37,0.0108654833319461,7,0.231835182631877,0.313683124581735,0.0271156423771883
26,37,0.0108654833319461,7,0.231835182631877,0.333785010206138,0.036677796550417
27,37,0.01,9,0.21016683790222,0.35274833785853,0.0441598210754577
28,37,0.01,9,0.21016683790222,0.369043766601336,0.0443843856065503
29,37,0.01,9,0.21016683790222,0.333191975507642,0.0419910226807913
30,37,0.0108654833319461,7,0.231835182631877,0.354904262771104,0.0380699519709923
31,37,0.0108654833319461,7,0.231835182631877,0.347241360528982,0.031136691303802
32,37,0.01,9,0.21016683790222,0.368043565487761,0.0319428186938938
33,37,0.0108028613977113,8,0.220969699299931,0.350571920432706,0.0330591099110849
34,37,0.01,9,0.21016683790222,0.34349418448,0.0334237058154331
35,37,0.0108654833319461,7,0.231835182631877,0.307597216310202,0.0244323581289345
36,37,0.01,9,0.21016683790222,0.344268470949525,0.0284477475363483
37,37,0.0108654833319461,7,0.231835182631877,0.322164856089869,0.0373498999203208
