minsplit,maxdepth,CP,nsplit,rel error,xerror,xstd
26,22,0.01,7,0.141421302107851,0.305133624453532,0.0408384812836543
22,25,0.0121359981750721,6,0.153557300282924,0.30523770949002,0.0344784746212675
20,28,0.0171180915103246,5,0.170675391793248,0.305269954372759,0.0437876936970128
34,27,0.0121359981750721,5,0.187151412763455,0.305617501649945,0.0345638947377031
23,33,0.0121359981750721,6,0.153557300282924,0.305723712786572,0.0372005445854003
38,32,0.0121359981750721,5,0.187151412763455,0.30583505007209,0.0364033765299645
26,25,0.0335941124805318,4,0.20426950427378,0.306377403458543,0.0354002035027103
28,35,0.01,7,0.141421302107851,0.306601886188341,0.0365193392043587
39,27,0.0171180915103246,4,0.20426950427378,0.306716520468811,0.0358394426041334
40,20,0.0171180915103246,4,0.20426950427378,0.307473809292194,0.038009453315415
31,24,0.01,7,0.141421302107851,0.307503343057241,0.0342275045856097
36,21,0.0121359981750721,5,0.187151412763455,0.307720994043138,0.03995199938476
37,30,0.0121359981750721,5,0.187151412763455,0.307751453392826,0.0365460076395843
37,32,0.0171180915103246,4,0.20426950427378,0.307852250938935,0.0347493315113861
20,36,0.0171180915103246,5,0.170675391793248,0.308136168382202,0.0389522532369892
34,30,0.0171180915103246,4,0.20426950427378,0.308252265912327,0.0380614407558053
30,28,0.0171180915103246,5,0.170675391793248,0.309027376926724,0.0370510902957818
22,29,0.01,7,0.141421302107851,0.309040721775267,0.0395679811326947
28,26,0.0121359981750721,6,0.153557300282924,0.309321989134646,0.0447406419137811
30,25,0.01,7,0.141421302107851,0.309351420746931,0.0414694366904378
30,38,0.0171180915103246,5,0.170675391793248,0.309381587449261,0.0356755257210366
31,28,0.0171180915103246,5,0.170675391793248,0.309403808546903,0.0407962847103111
25,26,0.0121359981750721,6,0.153557300282924,0.309418101576204,0.0443969928741437
37,34,0.0171180915103246,4,0.20426950427378,0.309469049181308,0.0428802962461701
31,26,0.0335941124805318,4,0.20426950427378,0.30959774112782,0.0349556352884371
27,30,0.0121359981750721,6,0.153557300282924,0.309743489030445,0.0394146115054867
39,20,0.01,6,0.175015414588383,0.310032704484541,0.0429441390263963
37,36,0.0121359981750721,5,0.187151412763455,0.310138459566615,0.0380311412795107
21,22,0.0171180915103246,5,0.170675391793248,0.310267024165769,0.0399570843332937
32,33,0.0171180915103246,5,0.170675391793248,0.310273117443776,0.0464872185422868
28,34,0.0171180915103246,5,0.170675391793248,0.310317693183225,0.0342275551600926
28,21,0.0335941124805318,4,0.20426950427378,0.310415096207784,0.0359920079103908
33,37,0.0335941124805318,4,0.20426950427378,0.310464354204864,0.0366873064247717
40,38,0.01,6,0.175015414588383,0.31049802310804,0.0442847397456052
26,20,0.0171180915103246,5,0.170675391793248,0.310730151310027,0.0379144727729258
24,26,0.0171180915103246,5,0.170675391793248,0.310743573882529,0.037396062289675
36,25,0.0121359981750721,5,0.187151412763455,0.310862100458554,0.0406885520139602
20,31,0.01,7,0.141421302107851,0.310914729396461,0.0380156424946176
